s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,"Platform Length 
(Meters)",Source1,Cost,Currency,Year,PPP rate,Real cost,"Cost/km
 (Millions)",Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2025 dollars),Cost/km (2025 dollars),Source2,Reference,,
7457,ES,Bilbao,Line 3,Line 3,2007,2016,0,5.9,95.00%,5.6,0,0,7,,Measured,279,EUR,2011,1.3,362.7,61.5,1,5.9,5.6,0,1.432008233,519.4,88.0,Media,https://www.eitb.eus/es/noticias/economia/detalle/4706859/inauguracion-linea-3-metro-bilbao-operada-euskotren-8-abril/,,
7378,ES,Madrid,1995-98 program,1995-98 program,1995,1998,0,56,68.00%,38,0,0,37,,Trade,"1,579",EUR,1997,1.25,1973.75,35.2,1,56,38,0,2.006943925,"3,961.2",70.7,Trade,https://tunnelbuilder.com/metrosur/edition2pdf/page2.pdf,,
7379,ES,Madrid,1999-2003 program,1999-2003 program,1999,2003,0,75,77.00%,58,0,0,39,,Trade,"3,157",EUR,2001,1.25,3946.25,52.6,1,75,58,0,1.818828346,"7,177.6",95.7,Trade,https://tunnelbuilder.com/metrosur/edition2pdf/page2.pdf,,
7394,ES,Madrid,Chamartin-Atocha tunnel,Chamartin-Atocha tunnel,2003,2008,1,7.5,100.00%,7.5,0,0,3,,Wiki,550,EUR,2006,1.25,687.5,91.7,1,7.5,7.5,0,1.597790179,"1,098.5",146.5,Media,https://elpais.com/elpais/2008/07/09/actualidad/1215591420_850215.html,,
7387,ES,Madrid,Line 2,Line 2 extension,2008,2011,0,4.6,100.00%,4.6,0,0,4,,Trade,315,EUR,2010,1.3,409.5,89.0,1,4.6,4.6,0,1.477209983,604.9,131.5,Trade,https://www.metro-report.com/news/metro/single-view/view/madrid-metro-line-2-extended-to-las-rosas.html?sword_list[]=madrid&no_cache=1,,
7392,ES,Madrid,Line 9,Line 9 extension,2009,2015,0,3,100.00%,3,0,0,2,,Plan,191,EUR,2012,1.3,248.3,82.8,1,3,3,0,1.402974381,348.4,116.1,Plan,https://web.archive.org/web/20150328212257/https://www.metromadrid.es/en/comunicacion/prensa/2015/March/noticia09.html,,
,ES,Madrid,Line 11,Extension to Conde de Casal,2022,2026,0,7,100%,7,0,0,5,,Plan,500,EUR,2023,1.45,725.00,103.6,1,7,7,0,1.057145998,766.4,109.5,Media,https://gacetinmadrid.com/2022/11/01/arrancan-las-obras-de-ampliacion-de-la-linea-11-de-metro-de-madrid-500-millones-de-euros-y-dos-nuevas-estaciones/,,
7386,ES,Madrid,Eje Transversal,Eje Transversal,2020,2028,1,10.5,100.00%,10.5,0,0,4,,Measured,760,EUR,2024,1.4,1064,101.3,1,10.5,10.5,0,1,"1,064.0",101.3,Plan,https://www.esmadrid.com/sites/default/files/plan_integral_cercanias_madrid_2018_2025.pdf,,
7459,ES,Malaga,Lines 1-2,Lines 1-2,2006,2014,0,11.3,81.00%,9.2,0,0,17,,Wiki,870,EUR,2010,1.3,1131,100.1,1,11.3,9.2,0,1.477209983,"1,670.7",147.9,Media,https://www.diariosur.es/20130217/local/malaga/obras-metro-malaga-costaran-201302170041.html,,
7458,ES,Seville,Line 1,Line 1,2003,2009,0,18.2,64.00%,11.6,6.552,0,22,,Measured,892,EUR,2006,1.25,1115,61.3,1,18.2,11.6,0,1.597790179,"1,781.5",97.9,Media,https://www.diariodesevilla.es/sevilla/construccion-linea-1-Metro-Sevilla_0_1341766366.html,,
7216,FI,Helsinki,Ring Rail Line,Ring Rail Line,2009,2015,1,18,44.00%,8,0,0,5,,Plan,774,EUR,2012,1.3,1005.94,55.9,1,18,8,0,1.402974381,"1,411.3",78.4,Plan,https://vayla.fi/web/en/projects/all-projects/ring-rail-line,,
7211,FI,Helsinki,West Metro,West Metro phase 1,2009,2017,0,13.5,100.00%,13.5,0,0,8,135,Measured,"1,171",EUR,2013,1.3,1522.3,112.8,1,13.5,13.5,0,1.382720845,"2,104.9",155.9,Plan,https://www.lansimetro.fi/en/contact-information/faq/,,
7212,FI,Helsinki,West Metro,West Metro phase 2,2014,2023,0,7,100.00%,7,0,0,5,90,Plan,"1,159",EUR,2018,1.35,1564.65,223.5,1,7,7,0,1.28277786,"2,007.1",286.7,Plan,https://www.lansimetro.fi/en/contact-information/faq/,,
7472,FR,Lyon,Line A,Line A to Vaulx,2005,2007,0,1,100.00%,1,0,0,1,,Plan,53,EUR,2006,1.25,66.25,66.3,0,0,0,0,1.597790179,105.9,105.9,Plan,https://web.archive.org/web/20080312071952/http://www.sytral.fr/176.0.html,,
7473,FR,Lyon,Line B,Line B to Oullins,2009,2013,0,1.8,100.00%,1.8,0,0,1,,Media,222,EUR,2011,1.3,288.6,160.3,0,0,0,0,1.432008233,413.3,229.6,Media,https://www.lyon-entreprises.com/actualites/article/le-prolongement-de-la-ligne-b-du-metro-lyonnais-a-oullins-devrait-booster-le-developpement-du-sud-ouest-lyonnais,,
7474,FR,Lyon,Line B,Line B to Hospital-Sud,2017,2023,0,2.5,100.00%,2.5,0,0,2,,Plan,394,EUR,2020,1.3,512.2,204.9,0,0,0,0,1.244593545,637.5,255.0,Plan,http://www.oullins.fr/territoire-d-avenir/prolongement-du-metro-b-382.html,,
11257,FR,Paris,RER D,RER D Gare de Lyon-Les Halles,1991,1995,1,2.5,100.00%,2.5,0,0,0,,Plan,321,EUR,2003,1.25,401.25,160.5,0,0,0,0,1.750622283,702.4,281.0,Plan,http://www.cgedd.developpement-durable.gouv.fr/IMG/pdf/RER_D_ChateletGareLyon_cle776cb1-1.pdf,,
7395,FR,Paris,Line 14,Line 14,1993,2007,0,9.2,100.00%,9.2,0,0,9,,Wiki,"1,211",EUR,2004,1.25,1514,164.6,0,0,0,0,1.705211752,"2,581.7",280.6,Trade,http://www.omegacentre.bartlett.ucl.ac.uk/wp-content/uploads/2014/12/FRANCE_METEOR_PROFILE.pdf,,
7426,FR,Paris,Line 13,Line 13 to Courtilles,2005,2008,0,1.9,100.00%,1.9,0,0,2,,Plan,158,EUR,2006,1.25,197.5,103.9,0,0,0,0,1.597790179,315.6,166.1,Plan,https://web.archive.org/web/20120221232537/http://www.iledefrance.fr/lactualite/transports/metro-rer/ligne-13-deux-nouvelles-stations-a-asnieres-gennevilliers/,,
7425,FR,Paris,Line 8,Line 8 to Pointe-du-Lac,2007,2011,0,1.3,0.00%,0,0,0,1,,Wiki,83,EUR,2005,1.25,103.75,79.8,0,0,0,0,1.649331797,171.1,131.6,Media,https://www.railpassion.fr/materiel-actualites-rp/011-14751-la-ligne-8-du-metro-arrive-a-creteil-pointe-du-lac/,,
7427,FR,Paris,Line 12,Line 12 to Front Populaire,2007,2012,0,1.5,100.00%,1.5,0,0,1,,Measured,295,EUR,2009,1.3,383.5,255.7,0,0,0,0,1.501440311,575.8,383.9,Plan,https://plainecommune.fr/projets/transports-et-mobilite/prolongement-de-la-ligne-12/,,
7424,FR,Paris,Line 4,Line 4 to Montrouge,2008,2013,0,1.5,100.00%,1.5,0,0,1,,Media,185,EUR,2010,1.3,240.89,160.6,0,0,0,0,1.477209983,355.8,237.2,Media,https://france3-regions.francetvinfo.fr/paris-ile-de-france/2013/03/22/ligne-4-montrouge-se-met-sur-les-rails-220977.html,,
7330,FR,Paris,Line 12,Line 12 to Aubervilliers,2012,2021,0,1.7,100.00%,1.7,0,0,2,,Plan,175,EUR,2006,1.25,218.875,128.8,0,0,0,0,1.597790179,349.7,205.7,Plan,https://www.prolongement-metro12.fr/faq-metro-m12/,,
7418,FR,Paris,Line 4,Line 4 to Bagneux,2014,2021,0,1.8,100.00%,1.8,0,0,2,,Plan,380,EUR,2011,1.3,494,274.4,0,0,0,0,1.432008233,707.4,393.0,Plan,http://www.prolongement-m4.fr/sites/default/files/documents/m4-bagneux-dossierpresse_180316_bd.pdf,,
7419,FR,Paris,RER E,RER E extension,2018,2022,1,8,100.00%,8,0,0,2,,Wiki,"1,800",EUR,2012,1.3,2340,292.5,0,0,0,0,1.402974381,"3,283.0",410.4,Media,https://www.usinenouvelle.com/article/le-prolongement-a-l-ouest-de-paris-du-rer-e-devient-enfin-realite.N775434,,
7432,FR,Paris,Line 11,Line 11,2016,2024,0,6.3,90.00%,5.7,0.6,0,6,,Measured,"1,084",EUR,2014,1.3,1409.2,223.7,0,0,0,0,1.360648571,"1,917.4",304.4,Plan,https://www.ratp.fr/en/groupe-ratp/metrotrains/m11-extension-rosny-bois-perrier-and-then-noisy-champs,,
7240,FR,Paris,Grand Paris Express,Grand Paris Express,2017,2030,0,200,80.00%,160,0,0,68,,Wiki,"36,100",EUR,2012,1.3,46930,234.7,0,0,0,0,1.402974381,"65,841.6",329.2,Plan,https://www.gpmetropole-infos.fr/le-cout-du-grand-paris-express-revu-a-la-hausse/,,
7331,FR,Paris,Line 1,Line 1 extension,2021,2030,0,4.9,100.00%,4.9,0,0,3,,Plan,"1,385",EUR,2017,1.3,1800.5,367.4,0,0,0,0,1.314109416,"2,366.1",482.9,Media,"https://94.citoyens.com/2020/le-prolongement-du-metro-1-a-val-de-fontenay-en-enquete-publique-fin-2021,10-12-2020.html",,
9770,FR,Rennes,Line B,Line B,2014,2021,0,14,79.00%,11,0,0,15,,Trade,"1,342",EUR,2020,1.3,1744.6,124.6,0,0,0,0,1.244593545,"2,171.3",155.1,Plan,http://www.presse.metropole.rennes.fr/accueil/documents-presse/tous-les-documents/27-10165/mise-en-service-de-la-ligne-b-du-metro-de-rennes-metropole-le-21-decembre-2020,,
7203,FR,Toulouse,Line 3,Line 3,2021,2025,0,27,60.00%,16.2,0,0,21,,Plan,"2,670",EUR,2016,1.3,3471,128.6,0,0,0,0,1.342104605,"4,658.4",172.5,Plan,https://www.toulousemetro3.fr/le-projet/3eme-ligne.html,,
7314,GR,Athens,Line 3,Line 3 to Piraeus,2012,2021,0,7.6,100.00%,7.6,0,0,6,,Plan,742,EUR,2016,1.3,964.6,126.9,1,7.6,7.6,0,1.342104605,"1,294.6",170.3,Plan,https://www.ametro.gr/wp-content/uploads/2018/08/AM_Xrimatooikonomikes_katastaseis_2017.pdf,,
7313,GR,Athens,Line 4,Line 4,2019,2027,0,12.8,100.00%,12.8,0,0,15,,Plan,"1,328",EUR,2023,1.3,1726.4,134.9,1,12.8,12.8,0,1.057145998,"1,825.1",142.6,Plan,https://www.ametro.gr/?p=14801&lang=en,,
7315,GR,Thessaloniki,Main line,Main line,2006,2020,0,9.5,100.00%,9.5,0,0,13,51,Plan,"1,112",EUR,2014,1.3,1445.6,152.2,1,9.5,9.5,0,1.360648571,"1,967.0",207.0,Plan,https://omekgroup.com.gr/projects/thessaloniki-metro/,,
7320,GR,Thessaloniki,Kalamaria Extension,Kalamaria Extension,2013,2021,0,4.8,100.00%,4.8,0,0,5,51,Plan,567,EUR,2017,1.3,737.1,153.6,1,4.8,4.8,0,1.314109416,968.6,201.8,Plan,https://www.ametro.gr/wp-content/uploads/2018/08/AM_Xrimatooikonomikes_katastaseis_2017.pdf,,
9781,HK,Hong Kong,Modified Initial System,Modified Initial System,1975,1980,0,15.6,82.10%,12.8,2.8,0,15,200,Plan,"5,637",HKD,1977,0.9157,5161.8009,330.9,0,0,0,0,5.315420792,"27,437.1","1,758.8",Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l76Vd0tr1CR%2F%2F#.YW2ctNha4E8.link,,
9782,HK,Hong Kong,Tsuen Wan Line,Tsuen Wan Extension,1978,1982,0,10.5,80.00%,8.4,2,0.1,10,200,Plan,"3,900",HKD,1980,0.6209,2421.51,230.6,0,0,0,0,3.909156553,"9,466.1",901.5,Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l7%2Fm%2BLaqXoBAd#.YW1kGBtofbY.link,,
9783,HK,Hong Kong,Island Line,Island Line,1981,1986,0,12.5,84.00%,10.5,2,0,14,200,Plan,"8,748",HKD,1983,0.4907,4292.6436,343.4,0,0,0,0,3.234081325,"13,882.8","1,110.6",Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l7xsxoWQ4dkCT#.YW1js87Ueak.link,,
9784,HK,Hong Kong,Eastern Harbour Crossing,Eastern Harbour Crossing,1986,1989,0,4.6,100.00%,4.6,0,0,1,200,Plan,"1,254",HKD,1987,0.3768,472.5072,102.7,0,0,0,0,2.835514965,"1,339.8",291.3,Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l77yBOL%2Bgwk13#.YW423bEbO3o.link,,
9773,HK,Hong Kong,Airport Railway,Airport Railway,1994,1998,0,34,23.53%,8,6,20,9,200,Plan,"34,000",HKD,1996,0.1871,6361.4,187.1,0,0,0,0,2.052992352,"13,059.9",384.1,Plan,https://www.info.gov.hk/archive/napco/cost.html,,
9774,HK,Hong Kong,Kwung Tong Line,Quarry Bay Congestion Relief Works (Kwung Tong Extension),1997,2001,0,2.1,100.00%,2.1,0,0,0,N/A,Plan,"3,100",HKD,1999,0.1823,565.13,269.1,0,0,0,0,1.933460384,"1,092.7",520.3,Plan,,,
9775,HK,Hong Kong,Tseung Kwan Line,Tseung Kwan O Extension,1999,2002,0,4,100.00%,4,0,0,5,200,Plan,"16,000",HKD,2000,0.1886,3017.6,754.4,0,0,0,0,1.870583624,"5,644.7","1,411.2",,,,
9776,HK,Hong Kong,Penny's Bay Rail Link,Penny's Bay Rail Link (Disneyland Resort Line),2001,2005,0,3.5,25.00%,0.875,0,2.625,2,,Measured,"2,000",HKD,2003,0.2115,423,120.9,0,0,0,0,1.750622283,740.5,211.6,,,,
9789,HK,Hong Kong,,Airport Express Extension,,2005,0,1.3,0.00%,0,1.3,0,1,200,Measured,,HKD,2005,0.184,,,0,0,0,0,1.649331797,,,,,,
9790,HK,Hong Kong,,LOHAS Park Spur Line,,2009,0,1.8,,,,,,,,,,2009,0.193,,,0,0,0,0,1.501440311,,,,,,
9791,HK,Hong Kong,,Kowloon Southern Link,,2009,1,,,,,,,,,,,,,,,0,0,0,0,#N/A,,,,,,
9772,HK,Hong Kong,West Island Line,West Island Line,2009,2016,0,3,100.00%,3,0,0,3,,Plan,"18,500",HKD,2012,0.1834,3392.9,1131.0,0,0,0,0,1.402974381,"4,760.2","1,586.7",Plan,https://www.legco.gov.hk/yr15-16/english/panels/tp/tp_rdp/papers/tp_rdp20160627cb4-1136-2-e.pdf,,
9778,HK,Hong Kong,Kwung Tong Line,Kwun Tong Line extension,2011,2016,0,2.6,100.00%,2.6,0,0,2,,Plan,"7,200",HKD,2013,0.1803,1298.16,499.3,0,0,0,0,1.382720845,"1,795.0",690.4,Plan,https://www.legco.gov.hk/yr15-16/english/panels/tp/tp_rdp/papers/tp_rdp20160627cb4-1136-2-e.pdf,,
9777,HK,Hong Kong,South Island Line,South Island Line (East),2011,2016,0,7,71.00%,5,2,0,5,,Plan,"16,900",HKD,2013,0.1803,3047.07,435.3,0,0,0,0,1.382720845,"4,213.2",601.9,Plan,https://www.legco.gov.hk/yr15-16/english/panels/tp/tp_rdp/papers/tp_rdp20160627cb4-1136-2-e.pdf,,
9780,HK,Hong Kong,Sha Tin-Central Link,Sha Tin-Central Link,2012,2022,1,17,88.00%,15,0,0,9,,Measured,"87,300",HKD,2017,0.1664,14526.72,854.5,0,0,0,0,1.314109416,"19,089.7","1,122.9",Trade,https://www.railwaygazette.com/infrastructure/shatin-central-project-faces-23-cost-increase/45602.article,,
9771,HK,Hong Kong,Tung Chung Line,Tung Chung Line extension,2023,2029,0,1.8,100.00%,1.8,0,0,1,,Media,"18,700",HKD,2016,0.1686,3152.82,1751.6,0,0,0,0,1.342104605,"4,231.4","2,350.8",Media,https://news.rthk.hk/rthk/en/component/k2/1519400-20200407.htm,,
9779,HK,Hong Kong,Tuen Mun Line,Tuen Mun South Extension,2023,2030,0,2.4,0.00%,0,0,0,2,,Plan,"11,400",HKD,2015,0.1715,1955.1,814.6,0,0,0,0,1.359035428,"2,657.1","1,107.1",Plan,https://www.legco.gov.hk/yr19-20/english/panels/tp/tp_rdp/papers/tp_rdp20200605cb4-646-1-e.pdf,,
7202,HU,Budapest,Line 4,Line 4,2006,2014,0,7.4,100.00%,7.4,0,0,10,,Trade,"452,000",HUF,2010,0.00792,3579.84,483.8,0,0,0,0,1.477209983,"5,288.2",714.6,Plan,https://www.europarl.europa.eu/doceo/document//P-8-2017-000299_EN.html,,
7467,ID,Jakarta,MRT first phase,MRT first phase,2013,2019,0,15.7,38.00%,5.9,0,0,13,,Media,"13,776,070",IDR,2016,0.000213,2934.30291,186.9,0,0,0,0,1.342104605,"3,938.1",250.8,Media,https://www.jttri.or.jp/docs/seminar190719-25.pdf,,
7433,IL,Tel Aviv,Red Line,Red Line,2015,2022,0,24,50.00%,12,0,0,34,,Wiki,"17,600",NIS,2018,0.268,4716.8,196.5,0,0,0,0,1.28277786,"6,050.6",252.1,Media,https://en.globes.co.il/en/article-first-third-of-red-line-completed-1001205843,,
7434,IL,Tel Aviv,Green Line,Green Line,2018,2024,0,38.6,12.00%,4.6,0,0,62,,Wiki,"20,000",NIS,2020,0.268,5360,138.9,0,0,0,0,1.244593545,"6,671.0",172.8,Media,http://www.xinhuanet.com/english/2019-05/21/c_138075072.htm,,
,IN,Agra,Lines 1 and 2,Lines 1 and 2,2019,2026,0,29.65,25.91%,7.681,21.969,,27,,Wiki,"83,796",INR,2022,0.0483,4047.3468,136.5,0,0,0,0,1.100662897,"4,454.8",150.2,Media,https://www.indiatoday.in/india/story/pm-modi-to-virtually-inaugurate-construction-of-rs-8-000-crore-agra-metro-project-on-december-7-1746997-2020-12-05,,
7546,IN,Ahmadabad,Line,Phase 1,2015,2023,0,40,16.00%,6.4,0,0,33,,Wiki,"127,000",INR,2019,0.047,5969,149.2,0,0,0,0,1.259947899,"7,520.6",188.0,Media,https://indianexpress.com/article/cities/ahmedabad/ahmedabad-metro-phase-1-delay-makes-cost-jump-by-rs-2000-cr-6486037/,,
7537,IN,Bangalore,Green line,Phase 1,2006,2017,0,42.3,20.00%,8.5,0,0,41,,Wiki,"144,050",INR,2011,0.064,9219.2,217.9,0,0,0,0,1.432008233,"13,202.0",312.1,Media,https://economictimes.indiatimes.com/industry/transportation/railways/cost-and-time-overrun-marks-bengaluru-metro-phase-i/articleshow/57550535.cms,,
7536,IN,Bangalore,Green line,Phase 2,2017,2024,0,73.9,18.67%,13.8,0,0,62,,Trade,"306,950",INR,2020,0.047,14426.65,195.2,0,0,0,0,1.244593545,"17,955.3",243.0,Media,https://www.metrorailnews.in/bengaluru-metros-yelachenahalli-anjanapura-line-supposed-to-be-ready-by-november-2020/,,
7553,IN,Chennai,Phase 1,Phase 1,2009,2019,0,45.1,53.00%,24,0,0,34,,Trade,"200,000",INR,2014,0.054,10800,239.5,0,0,0,0,1.360648571,"14,695.0",325.8,Media,https://www.business-standard.com/article/current-affairs/phase-ii-chennai-metro-project-to-cost-rs-36-000-cr-114022800932_1.html,,
7554,IN,Chennai,Phase 1,Phase 1 extension,2016,2020,0,9.1,26.00%,2.4,0,0,9,,Trade,"37,700",INR,2018,0.048,1809.6,198.9,0,0,0,0,1.28277786,"2,321.3",255.1,Trade,https://themetrorailguy.com/chennai-metro-phase-1-extension-information-route-maps-tenders-updates/,,
7555,IN,Chennai,Phase 2,Phase 2,2020,2026,0,118.9,36.00%,42.8,0,0,128,,Media,"691,800",INR,2023,0.047,32514.6,273.5,0,0,0,0,1.057145998,"34,372.7",289.1,Media,https://www.businesstoday.in/sectors/infra/relief-for-commuters-in-chennai-metro-network-to-expand-phase-ii-work-begins/story/350907.html,,
9785,IN,Delhi,Noida Metro,Noida Metro,2015,2019,0,29.7,0.00%,0,0,0,21,,Trade,"42,610",INR,2017,0.048,2045.28,68.9,0,0,0,0,1.314109416,"2,687.7",90.5,Media,https://timesofindia.indiatimes.com/city/noida/noida-greater-noida-metro-link-to-cost-less-than-estimate/articleshow/58370627.cms,,
7368,IN,Delhi,Phase 3,Phase 3,2012,2020,0,160.6,33.00%,53,0,0,109,,Wiki,"410,790",INR,2016,0.05,20539.5,127.9,0,0,0,0,1.342104605,"27,566.2",171.6,Plan,http://www.delhimetrorail.com/funding.aspx,,
7369,IN,Delhi,Phase 4,Phase 4 first half,2019,2025,0,61.7,36.00%,22.3,0,0,46,,Media,"249,487",INR,2022,0.047,11725.8655,190.0,0,0,0,0,1.100662897,"12,906.2",209.2,Media,https://housing.com/news/delhi-metro-phase-iv-finally-approved-government/,,
7370,IN,Delhi,Phase 4,Phase 4 second half,2019,2025,0,42.3,35.00%,14.7,0,0,43,,Media,"215,364",INR,2022,0.047,10122.0845,239.3,0,0,0,0,1.100662897,"11,141.0",263.4,Media,https://economictimes.indiatimes.com/news/politics-and-nation/operational-loss-in-delhi-metro-phase-iv-project-to-be-borne-by-delhi-govt-sc/articleshow/71008680.cms,,
7538,IN,Gurgaon,Gurgaon,Phase 1,2009,2013,0,5.5,0.00%,0,0,0,6,,Wiki,"10,880",INR,2011,0.064,696.32,126.6,0,0,0,0,1.432008233,997.1,181.3,Media,http://archive.indianexpress.com/news/gurgaon-rapid-metro-begins-trial-runs/1011112/0,,
7539,IN,Gurgaon,Gurgaon,Phase 2,2013,2017,0,6.3,0.00%,0,0,0,5,,Wiki,"24,230",INR,2015,0.052,1259.96,200.0,0,0,0,0,1.359035428,"1,712.3",271.8,Media,http://www.ptinews.com/news/8562521_Second-phase-of-Gurgaon-s-Rapid-Metro-launched.html,,
7547,IN,Hyderabad,Metro,Phase 1,2012,2020,0,72,0.00%,0,0,0,66,,Media,"188,000",INR,2016,0.05,9400,130.6,0,0,0,0,1.342104605,"12,615.8",175.2,Media,https://www.indiatoday.in/india/story/hyderabad-metro-project-delay-by-l-and-t-pushes-up-cost-by-over-30-per-cent-1094750-2017-11-26,,
7552,IN,Hyderabad,Airport express,Airport express,2020,,0,31,8.00%,2.5,0,0,10,,Media,"46,500",INR,2020,0.047,2185.5,70.5,0,0,0,0,1.244593545,"2,720.1",87.7,Media,https://www.thehindu.com/news/cities/Hyderabad/airport-metro-to-have-underground-section-connecting-to-passenger-terminal/article29317205.ece,,
9786,IN,Jaipur,Metro,Phase 1,2011,2020,0,12.1,23.00%,2.8,0,0,11,,Plan,"31,490",INR,2011,0.064,2015.36,166.6,0,0,0,0,1.432008233,"2,886.0",238.5,Plan,http://mohua.gov.in/upload/uploadfiles/files/Jaipur_Metro_PPT.pdf,,
,IN,Kanpur,Line 1,Line 1 and 2,2019,2022,0,32.385,39.90%,12.921,19.464,,31,,,"110,765",INR,2021,0.0432,4785.05,147.8,0,0,0,0,1.188745987,"5,688.2",175.6,Media,https://timesofindia.indiatimes.com/city/kanpur/first-train-set-for-kanpur-metro-project-rolls-out-from-gujarats-savli/articleshow/86322835.cms,,
7363,IN,Kochi,Metro,Metro,2013,2017,0,13,0.00%,0,0,0,11,,Plan,"51,810",INR,2015,0.052,2694.12,207.2,0,0,0,0,1.359035428,"3,661.4",281.6,Plan,https://kochimetro.org/everything-you-need-to-know-about-the-kochi-metro/,,
9787,IN,Lucknow,Line 1,Line 1,2014,2019,0,22.9,15.00%,3.4,0,0,22,,Plan,"69,280",INR,2016,0.05,3464,151.3,0,0,0,0,1.342104605,"4,649.1",203.0,Plan,https://pib.gov.in/newsite/PrintRelease.aspx?relid=133816,,
7288,IN,Mumbai,Monorail,Monorail,2009,2019,0,20.2,0.00%,0,0,0,17,,Plan,"30,000",INR,2014,0.054,1620,80.2,0,0,0,0,1.360648571,"2,204.3",109.1,Media,https://indianexpress.com/article/cities/mumbai/indias-first-monorail-rolls-out-in-city/,,
7290,IN,Mumbai,Line 2,Line 2A,2016,2021,0,18.6,0.00%,0,17.48,1.12,17,,Media,"64,100",INR,2018,0.048,3076.8,165.4,0,0,0,0,1.28277786,"3,946.9",212.2,Media,https://www.freepressjournal.in/mumbai/metro-line-2a-revised-deadline-is-may-2021,,
7304,IN,Mumbai,Line 7,Line 7,2016,2021,0,16.5,0.00%,0,15.505,0.995,14,,Wiki,"62,080",INR,2018,0.048,2979.84,180.6,0,0,0,0,1.28277786,"3,822.5",231.7,Media,https://www.hindustantimes.com/mumbai-news/metro-lines-2a-7-to-be-delayed-by-3-months-mmrda-chief/story-UodpzX0AgmfV4e1OBrDxCK.html,,
7289,IN,Mumbai,Line 3,Line 3,2016,2022,0,33.5,100.00%,33.5,0,0,27,,Media,"320,000",INR,2019,0.047,15040,449.0,0,0,0,0,1.259947899,"18,949.6",565.7,Trade,https://housing.com/news/mumbai-metro-line-3-everything-you-need-to-know/,,
7299,IN,Mumbai,Line 6,Line 6,2017,2022,0,14.5,0.00%,0,14.5,0,13,,Wiki,"55,670",INR,2016,0.05,2783.5,192.0,0,0,0,0,1.342104605,"3,735.7",257.6,Media,https://mmrda.maharashtra.gov.in/documents/10180/9283015/Metro+Line+6/17c5ed14-e9fb-4920-9521-02eebb25c4a9,,
7296,IN,Mumbai,Line 4,Line 4,2018,2022,0,32.3,0.00%,0,31.71,0.59,32,,Plan,"145,490",INR,2020,0.047,6838.03,211.7,0,0,0,0,1.244593545,"8,510.6",263.5,Plan,https://mmrda.maharashtra.gov.in/metro-line-4#,,
7297,IN,Mumbai,Line 4,Line 4A,2019,2022,0,2.7,0.00%,0,0,0,2,,Plan,"7,860",INR,2017,0.048,377.28,139.7,0,0,0,0,1.314109416,495.8,183.6,Plan,https://mmrda.maharashtra.gov.in/documents/10180/9283015/Metro+Line+4A/da25997a-6844-4c74-b4bd-9538285c9471,,
7305,IN,Mumbai,Line 7A + 9,Line 7A + 9,2019,2022,0,13.5,16.00%,2.2,0,0,11,,Plan,"65,180",INR,2020,0.047,3063.46,226.9,0,0,0,0,1.244593545,"3,812.8",282.4,Plan,https://mmrda.maharashtra.gov.in/metro-line-9#,,
7291,IN,Mumbai,Line 2,Line 2B,2018,2023,0,23.5,0.00%,0,23.5,0,22,,Plan,"109,860",INR,2020,0.047,5163.42,219.7,0,0,0,0,1.244593545,"6,426.4",273.5,Plan,https://mmrda.maharashtra.gov.in/metro-line-2b,,
7298,IN,Mumbai,Line 5,Line 5,2017,2024,0,24.9,0.00%,0,0,0,16,,Plan,"84,165",INR,2020,0.047,3955.755,158.9,0,0,0,0,1.244593545,"4,923.3",197.7,Plan,https://mmrda.maharashtra.gov.in/metro-line-5#,,
7306,IN,Mumbai,Line 10,Line 10,2020,2024,0,9.2,8.00%,0.7,0,0,4,,Plan,"38,210",INR,2018,0.048,1834.08,199.4,0,0,0,0,1.28277786,"2,352.7",255.7,Plan,https://mmrda.maharashtra.gov.in/documents/10180/9283015/Metro+Line+10/076595c3-c882-424c-b49d-f22399e9a096,,
7307,IN,Mumbai,Line 11,Line 11,2020,2026,0,12.8,69.00%,8.8,0,0,10,,Plan,"70,850",INR,2018,0.048,3400.8,265.7,0,0,0,0,1.28277786,"4,362.5",340.8,Plan,https://mmrda.maharashtra.gov.in/documents/10180/9283015/Metro+Line+11/8dc85106-19e2-48a5-875e-acdb289c357d,,
7312,IN,Mumbai,Line 12,Line 12,2020,2026,0,20.8,0.00%,0,0,0,17,,Plan,"47,380",INR,2018,0.048,2274.24,109.3,0,0,0,0,1.28277786,"2,917.3",140.3,Plan,https://mmrda.maharashtra.gov.in/documents/10180/9283015/Metro+Line+12/20c81fcb-0b2c-40c2-9e06-a7b4e7d46bdb,,
7544,IN,Nagpur,Nagpur,Phase 1,2014,2020,0,38.2,0.00%,0,0,0,40,,Media,"86,800",INR,2014,0.054,4687.2,122.7,0,0,0,0,1.360648571,"6,377.6",167.0,Plan,http://www.metrorailnagpur.com/projectprofile.aspx,,
